prompt,reference,task,mode,draft_steps,generated_text,acceptance_rate,num_target_calls,latency_ms
"Soru: Boykot etme, vergi ödemeyi reddetme, oturma eylemi ve askerden kaçma eylemleri neyi zorlaştırır?
Bağlam: Yasa dışı boykotlar, vergi ödemeyi reddetme, askerden kaçma, dağıtılan hizmetleri engelleme saldırıları ve oturma eylemleri gibi bazı sivil itaatsizlik biçimleri,  bir sistemin işlemesini daha da zorlaştırır. Bu yönüyle zorlayıcı olarak kabul edilebilirler. Brownlee, ""sivil itaatsizlikler, ahlaki di
Cevap:",bir sistemin işlemesini,qa_tr,speculative,3," Bu tür eylemler, bir sistemin işlemesini daha da zorlaştırır. Brownlee, ""sivil itaatsizlikler, ahlaki olarak kabul edilebilir bir şekilde, bir sistemin işlemesini daha da zorlaştırır. Bu yönüyle zorlayıcı olarak kabul edilebilirler. Brownlee, ""sivil itaatsizlikler, ahlaki olarak kabul edilebilir bir şekilde, bir sistemin işlemesini daha da zorlaştırır. Bu yönüyle zorlayıcı olarak kabul edilebilirler. Brownlee, ""sivil itaatsizlikler, ahlaki olarak kabul edilebilir bir şekilde, bir sistemin işlemesini daha da zorlaştırır. Bu yönüyle zorlayıcı olarak kabul edilebilirler.""
Cevap: Bu tür eylemler, bir",0.8440366972477065,37,3399.8059529985767
"Soru: Normal kuvvetlerle ne ilişkilendirilir?
Bağlam: Gerilme tensörünün hesaplandığı hacim için ilgili kesit alanı nerededir. Bu biçimcilik, enine kesit alanına normal olarak etki eden kuvvetlerle (basınç tensörünün matris köşegenleri) ilgili basınç terimlerini ve enine kesit alanına paralel hareket eden kuvvetlerle (kayma dışı elemanlar) ilişkili ter
Cevap:",basınç terimlerini,qa_tr,speculative,3," Gerilme tensörünün hesaplandığı hacim için ilgili kesit alanı nerededir. Bu biçimcilik, enine kesit alanına normal olarak etki eden kuvvetlerle (basınç tensörünün matris köşegenleri) ilgili basınç terimlerini ve enine kesit alanına paralel hareket eden kuvvetlerle (kayma dışı elemanlar) ilişkili terimleri içerir.
Gerilme tensörü, bir kuvvetin, bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir kuvvetin bir",0.8611111111111112,36,3308.408151999174
"Soru: Eczacıların yapması yasaklanmış olan şeyler nelerdir?
Bağlam: Çoğu yetki alanında (ABD gibi) eczacılar, doktorlardan ayrı olarak düzenlenir. Bu yetki alanları genellikle sadece eczacıların  halka planlanmış ilaç tedarik edebildiğini ve eczacıların doktorlarla iş ortaklıkları kuramayacağını ya da ""rüşvet"" ödemeleri yapamayacağını belirtmektedir. Bununla birlikt
Cevap:","doktorlarla iş ortaklıkları kuramayacağını ya da ""rüşvet"" ödemeleri yapamayacağını",qa_tr,speculative,3," Eczacılar, ilaç ve tıbbi ürünlerin üretimi, dağıtımı ve satışı ile ilgili tüm faaliyetleri yürütürler. Bu faaliyetler, eczacıların kendi sorumluluk alanları içerisinde yer almaktadır.
Cevap: Eczacılar, ilaç ve tıbbi ürünlerin üretimi, dağıtımı ve satışı ile ilgili tüm faaliyetleri yürütürler. Bu faaliyetler, eczacıların kendi sorumluluk alanları içerisinde yer almaktadır.
Cevap: Eczacılar, ilaç ve tıbbi ürünlerin üretimi, dağıtımı ve satışı ile ilgili tüm faaliyetleri yürütürler. Bu faaliyetler, eczacıların kendi sorumluluk alanları içerisinde yer almaktadır.
Cevap: Eczacılar, ilaç ve tıbbi ürünlerin üretimi, dağıtımı ve satışı ile ilgili tüm faaliyetleri yürütürler. Bu faaliyetler, eczacıların kendi sorumluluk alanları",0.7982456140350878,38,3548.2119060034165
"Soru: Hülagü Han’ın Orta Doğu’daki ilerlemesini kim durdurdu?
Bağlam: Diğer yerlerin yanı sıra Bağdat, Semerkant, Urgenç, Kiev ve Vladimir'in işgali, güney Huzistan'ın bazı kısımlarının tamamen tahrip edildiğinde olduğu gibi toplu ölümlere yol açtı. Torunu Hülagü Han, İran'ın kuzey kısmının büyük bir bölümünü tahrip etti ve kuvvetlerinin Mısır Memlükleri tarafından du
Cevap:",Mısır Memlükleri,qa_tr,speculative,3," Hülagü Han'ın Orta Doğu'daki ilerlemesini kim durdurdu?
Bağlam: Diğer yerlerin yanı sıra Bağdat, Semerkant, Urgenç, Kiev ve Vladimir'in işgali, güney Huzistan'ın bazı kısımlarının tamamen tahrip edildiğinde olduğu gibi toplu ölümlere yol açtı. Torunu Hülagü Han, İran'ın kuzey kısmının büyük bir bölümünü tahrip etti ve kuvvetlerinin Mısır Memlükleri tarafından ele geçirilmesini engelledi.
Hülagü Han'ın Orta Doğu'daki ilerleyişini kim durdurdu?
Hülagü Han'ın Orta Doğu'daki ilerleyişini kim durdurdu?
Hülagü Han'ın",0.9038461538461539,35,3255.283881997457
"Soru: Luther'in kariyerinin hangi kısmı en üretken zamanlarından biriydi?
Bağlam: Luther'in yazmaları henüz daha 1519 yılında yaygın biçimde dolaşıma sokularak Fransa, İngiltere ve İtalya'ya ulaştı. Öğrenciler Luther'in konuşmasını dinlemek için Wittenberg'e akın ediyordu. Galatyalılar üzerine kısa bir tefsir ve Mezmurlar hakkındaki Çalışmasını yayınladı. Luther'in kariyerinin bu
Cevap:",erken,qa_tr,speculative,3," Luther'in hayatının en üretken zamanlarından biri, 1519 yılında yazdığı Mezmurlar'ı yazdığı zamandır. Bu eser, Luther'in en üretken olduğu zamanlarından biridir.
Bağlam: Luther'in hayatının en üretken zamanlarından biri, 1519 yılında yazdığı Mezmurlar'ı yazdığı zamandır. Bu eser, Luther'in en üretken olduğu zamanlarından biridir.
Luther'in hayatının en üretken zamanlarından biri, 1519 yılında yazdığı Mezmurlar'ı yazdığı zamandır. Bu eser, Luther'in en üretken olduğu zamanlarından biridir.
Luther'in hayatının en üretken",0.6771653543307087,43,3954.59071300138
"Soru: YAE neyi ölçer?
Bağlam: Çeşitli ülkelerde kamu sektörü yolsuzluğu yaygınlığını ölçmeye çalışan bir ölçü olan Uluslararası Şeffaflık Örgütü'nün Yolsuzluk Algısı Endeksi'nde (YAE) Kenya düşük sıralardadır. Ülke 2012'de, 27/100 puanla, YAE'de yer alan toplam 176 ülke içinde 139. sırada yer almıştır. Bununla birlikte Kenya hük
Cevap:",kamu sektörü yolsuzluğu,qa_tr,speculative,3," Yae, yolsuzluğun ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan bir ölçüttür. Yolsuzluk algısının ölçülmesi için kullanılan",0.8691588785046729,36,3298.902785005339
"Soru: Elektrostatik ve manyetik kuvvetin toplamı olarak yazılı olan nedir?
Bağlam: Elektrik akımı tanımını, elektrik yükünün değişim zamanının oranı olarak birleştirerek, Lorentz Yasası adlı bir vektör çarpma kuralı, manyetik alanda hareket eden bir yük üzerindeki kuvveti tanımlar. Elektrik ve manyetizma arasındaki bağlantı, yüke etki eden birleşik bir elektromanyetik kuvvet tanım
Cevap:",elektrostatik kuvvetin,qa_tr,speculative,3," Lorentz Yasası, elektrik ve manyetizma arasındaki bağlantı, yüke etki eden birleşik bir elektromanyetik kuvvet tanımlamaktadır.
Soru: Bir elektrik yükü, bir manyetik alan içinde hareket ettiğinde, manyetik alan kuvveti, elektrik yükü ile manyetik alan arasındaki kuvvettir.
Cevap: Lorentz Yasası, elektrik ve manyetizma arasındaki bağlantı, yüke etki eden birleşik bir elektromanyetik kuvvet tanımlamaktadır.
Soru: Bir manyetik alan içinde hareket eden bir yük, manyetik alan kuvveti, elektrik yükü ile manyetik alan arasındaki kuvvettir.
Cevap: Lorentz Yasası, elektrik ve manyetizma arasındaki bağlantı, yüke etki eden birleşik bir elektromanyetik kuvvet tanımlamaktadır",0.6538461538461539,44,4107.438518003619
"Soru: Takımların maçlarını oynadığı stadyumun adı neydi?
Bağlam: 2005'ten 2014'e kadar, Los Angeles'ta iki Major League Soccer takımı vardı: LA Galaxy ve Chivas USA. Her iki takım da maçlarını StubHub Center'da oynardı ve yerel rakiplerdi. Ancak Chivas, 2014 MLS sezonunun ardından uzaklaştırıldı ve ikinci bir MLS takımının 2018'de dönmesi programlandı.
Cevap:",StubHub Center,qa_tr,speculative,3," MLS'in en büyük iki takımı, Los Angeles'taki StubHub Center'da oynuyor.
Bağlam: MLS'in en büyük iki takımı, Los Angeles'taki StubHub Center'da oynuyor.
Cevap: MLS'in en büyük iki takımı, Los Angeles'taki StubHub Center'da oynuyor.
Cevap: MLS'in en büyük iki takımı, Los Angeles'taki StubHub Center'da oynuyor.
Cevap: MLS'in en büyük iki takımı, Los Angeles'taki StubHub Center'da oynuyor.
Cevap: MLS'in en büyük iki",0.7894736842105263,38,3513.1690540001728
"Soru: NTL'nin hizmetleri adını ne olarak değiştirdi?
Bağlam: 8 Şubat 2007'de BSkyB, üç ücretsiz yayın yapan dijital karasal kanalını dört abonelikli kanalla değiştirme niyetini ilan etti. Bu kanalların spor (İngiltere Premier League Futbol içinde olmak üzere), film, eğlence ve haber içeren BSkyB portföyünden bir dizi içerik sunacağı tasarlanıyordu. Duyuru, Se
Cevap:",Virgin Media,qa_tr,speculative,3," NTL'nin hizmetleri adını ne olarak değiştirdi?
Bağlam: 8 Şubat 2007'de BSkyB, üç ücretsiz yayın yapan dijital karasal kanalını dört abonelikli kanalla değiştirme niyetini ilan etti. Bu kanalların spor (İngiltere Premier League Futbol içinde olmak üzere), film, eğlence ve haber içeren BSkyB portföyünden bir dizi içerik sunacağı tasarlanıyordu. Duyuru, Seattle'daki bir spor salonunda düzenlenen bir basın toplantısında yapıldı.
BSkyB, bu yeni kanalların, BSkyB'nin spor, film, eğlence ve haber içeren BSkyB portföyünden bir dizi içerik sunacağı bir dizi yeni kanal olacağını duyurdu.
",0.7758620689655172,39,3590.8588239981327
"Soru: Parlamento seçimleri hangi sıklıkta yapılır?
Bağlam: Komisyon yasamayı başlatma tekelini elinde bulundursa da, Avrupa Parlamentosu ve Avrupa Birliği Konseyi yasama sürecinde değişiklik ve veto haklarına sahiptir. Avrupa Birliği Antlaşması'nın 9. ve 10. maddeleri uyarınca AB, ""vatandaşlarının eşitliği ilkesini"" gözetir ve bunun da ""temsili demokraside""
Cevap:",beş yılda bir,qa_tr,speculative,3," Avrupa Parlamentosu ve Avrupa Birliği Konseyi yasama sürecinde değişiklik ve veto haklarına sahiptir. Avrupa Birliği Antlaşması'nın 9. ve 10. maddeleri uyarınca AB, ""vatandaşlarının eşitliği ilkesini"" gözetir ve bunun da ""temsili demokraside"" olduğunu kabul eder.
Avrupa Parlamentosu ve Avrupa Birliği Konseyi yasama sürecinde değişiklik ve veto haklarına sahiptir. Avrupa Birliği Antlaşması'nın 9. ve 10. maddeleri uyarınca AB, ""vatandaşlarının eşitliği ilkesini"" gözetir ve bunun da ""temsili demokraside"" olduğunu kabul eder.
Avrupa Parlamentosu ve Avrupa Birliği Konseyi yasama sürecinde değişiklik ve veto haklarına sahiptir. Avrupa Birliği Antlaşması",0.9215686274509803,34,3131.5416840006947
"Soru: İlk plastomu kim dizilemiştir?
Bağlam: Kloroplastların, sıklıkla ctDNA veya cp DNA olarak kısaltılan kendi DNA'ları vardır. Bu aynı zamanda plastom olarak da bilinir. Varlığı ilk olarak 1962 yılında kanıtlanmıştır ve iki Japon araştırma ekibinin ciğerotu ve tütünün kloroplast DNA'sını dizilediği 1986 yılında ilk defa dizilenmiştir. O zam
Cevap:",iki Japon araştırma ekibinin,qa_tr,speculative,3," İlk plastomu kim dizilemiştir?
Bağlam: Kloroplastların, sıklıkla ctDNA veya cp DNA olarak kısaltılan kendi DNA'ları vardır. Bu aynı zamanda plastom olarak da bilinir. Varlığı ilk olarak 1962 yılında kanıtlanmıştır ve iki Japon araştırma ekibinin ciğerotu ve tütünün kloroplast DNA'sını dizilediği 1986 yılında ilk defa dizilenmiştir. O zamandan beri, araştırmacılar, bu DNA'nın dizileme için nasıl kullanılabileceğini araştırdılar.
Kloroplastlar, DNA'nın bir kopyasını oluşturmak için bir dizi kimyasal reaksiyona tabi tutulur. Bu reaksiyonlar, DNA",0.8691588785046729,36,3326.932702999329
"Soru: İngiltere Halk Sağlığı kaç tane ceset çıkarmıştır?
Bağlam: Y. pestis'e çeşitli alternatifler ileri sürülmüştür. Twigg, nedenin bir şarbon türü olduğunu öne sürdü ve Norman Cantor (2001), şarbon ve diğer salgın hastalıkların bir kombinasyonu olabileceğini düşündü. Scott ve Duncan, pandeminin Ebola'ya benzer hemorajik veba gibi karakterize bir bulaşıcı hastal
Cevap:",25,qa_tr,speculative,3," İngiltere Halk Sağlığı kaç tane ceset çıkarmıştır?
Bağlam: Y. pestis'e çeşitli alternatifler ileri sürülmüştür. Twigg, nedenin bir şarbon türü olduğunu öne sürdü ve Norman Cantor (2001), şarbon ve diğer salgın hastalıkların bir kombinasyonu olabileceğini düşündü. Scott ve Duncan, pandeminin Ebola'ya benzer hemorajik veba gibi karakterize bir bulaşıcı hastalık olduğunu öne sürdü. Scott ve Duncan, pandeminin Ebola'ya benzer hemorajik veba gibi karakterize bir bulaşıcı hastalık olduğunu öne sürdü.
İngiltere Halk Sağlığı'nın (UKH) verilerine göre, İngiltere'de her",0.95,34,3145.7870269950945
"Soru: Stratigrafi uzmanları verilerini üç boyutta görmek için hangi aracı kullanırlar?
Bağlam: Laboratuarda, stratigrafi uzmanları matkap çekirdeği olanlar gibi alandan geri getirilebilecek stratigrafik kesit örneklerini analiz eder. Stratigrafi uzmanları ayrıca yeraltındaki stratigrafik birimlerin yerlerini gösteren jeofiziksel araştırmalardan elde edilen verileri de analiz eder. Jeofiziksel
Cevap:",bilgisayar programlarını,qa_tr,speculative,3," Stratigrafi uzmanları, jeofiziksel verileri analiz etmek için jeofiziksel yöntemleri kullanır.
Cevap: Jeofiziksel yöntemler, jeofiziksel verileri analiz etmek için jeofiziksel yöntemleri kullanır.
Cevap: Jeofiziksel yöntemler, jeofiziksel verileri analiz etmek için jeofiziksel yöntemleri kullanır.
Cevap: Jeofiziksel yöntemler, jeofiziksel verileri analiz etmek için jeofiziksel yöntemleri kullanır.
Cevap: Jeofiziksel yöntemler, jeofiziksel verileri analiz etmek için jeofiziksel yöntemleri kullanır.
Cevap: Jeofiziksel yöntemler, je",0.9595959595959596,33,3060.392249004508
"Soru: Normanların İtalya, Bizans İmparatorluğu ve Ermenistan'daki ana düşmanı kimdi?
Bağlam: Normanlar İtalya'ya girmeye başladıktan kısa bir süre sonra, Bizans İmparatorluğu'na ve daha sonra Ermenistan'a girdiler, Peçeneklere, Bulgarlara ve özellikle Selçuklu Türkleri'ne karşı savaştılar. Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye ge
Cevap:",Selçuklu Türkleri,qa_tr,speculative,3," Normanların İtalya, Bizans İmparatorluğu ve Ermenistan'daki ana düşmanı kimdi?
Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye gönderildi.
Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye gönderildi.
Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye gönderildi.
Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye gönderildi.
Norman paralı askerleri ilk önce Bizanslılara karşı hareket etmek için Lombardlar tarafından güneye",0.9795918367346939,33,3034.733854001388
"Soru: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Bağlam: Yerel rakipleri Polonya Varşova, daha az destekçiye sahip ancak 2000 yılında Ekstraklasa Şampiyonasını kazanmayı başardılar. Ayrıca 1946'da ülke şampiyonluğunu kazandı ve ayrıca kupayı iki kez kazandı. Polonya'nın sahası Konwiktorska Caddesi'nde, Eski Kent'e 10 dakikalık yürüme mesafesinde yer almak
Cevap:",1946,qa_tr,speculative,3," Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap: Polonya Varşova, 2000'den önce ülke şampiyonluğunu ne zaman kazanmıştır?
Cevap:",1.0,32,2980.753336996713
"Soru: Amazon yağmur ormanı için Hollandaca'daki kelime nedir?
Bağlam: Amazon yağmur ormanı (Portekizce: Floresta Amazônica veya Amazônia; İspanyolca: Selva Amazónica, Amazonía veya genellikle Amazonia; Fransızca: Forêt amazonienne; Hollandaca: Amazoneregenwoud) İngilizce'de aynı zamanda Amazonia veya Amazon Jungle olarak da bilinir ve Güney Amerika'nın Amazon havzasın
Cevap:",Amazoneregenwoud,qa_tr,speculative,3," Amazon yağmur ormanı (Portekizce: Floresta Amazônica veya Amazônia; İspanyolca: Selva Amazónica, Amazonía veya genellikle Amazonia; Fransızca: Forêt amazonienne; Hollandaca: Amazoneregenwoud) İngilizce'de aynı zamanda Amazonia veya Amazon Jungle olarak da bilinir ve Güney Amerika'nın Amazon havzasında bulunan bir yağmur ormanıdır.
Amazon yağmur ormanı, Amazon yağmur ormanının bir parçasıdır. Amazon yağmur ormanı, Amazon yağmur ormanının bir parçasıdır. Amazon yağmur ormanı, Amazon yağmur ormanının bir parçasıdır.
Amazon yağmur ormanı, Amazon yağmur ormanının",0.7416666666666667,40,3721.3697180050076
"Soru: Hindistan'da hangi kuruluş okullara politika yönelimleri sağlıyor?
Bağlam: Hindistan'da, özel okullara bağımsız okullar denir, ancak bazı özel okullar hükümetten finansal yardım aldıklarından, yardımlı veya yardımsız bir okul olabilir. Yani, tam anlamıyla, özel bir okul, yardımsız, bağımsız bir okuldur. Bu tanımın amacı için, hükümetten sübvanse edilen bir oran satın aldık
Cevap:",sendika hükümetinin,qa_tr,speculative,3," Hindistan'da, özel okullara bağımsız okullar denir, ancak bazı özel okullar hükümetten finansal yardım aldıklarından, yardımlı veya yardımsız bir okul olabilir. Yani, tam anlamıyla, özel bir okul, yardımsız, bağımsız bir okuldur. Bu tanımın amacı için, hükümetten sübvanse edilen bir oran satın aldık.
Hindistan'da, özel okullara bağımsız okullar denir, ancak bazı özel okullar hükümetten sübvanse edilen bir oran satın aldıklarından, yardımlı veya yardımsız bir okul olabilir. Yani, tam anlamıyla, özel bir okul, yardımsız, bağımsız bir okuldur. Bu tanımın amacı için, hükümetten sübvanse edilen",0.9696969696969697,33,3062.6919209971675
"Soru: Martin Luther'in zamanında revaçta olan neydi?
Bağlam: Almanca yayınlara olan talebin artmakta olduğu bir zamanda yayınlanan Luther'in İncil'i, hızlı biçimde popüler ve etkili bir İncil çevirisi hâline geldi. Öyle ki, Alman dili ve edebiyatının evrimine kaydadeğer bir katkıda bulundu. Luther tarafından yazılan notlar, önsözler ve papalık karşıtı imgeler
Cevap:",Almanca yayınlara,qa_tr,speculative,3," Luther'in İncil'i, Alman dilinin ve edebiyatının evrimine kaydadeğer bir katkıda bulundu. Luther tarafından yazılan notlar, önsözler ve papalık karşıtı imgeler, Alman dilinin ve edebiyatının evrimine kaydadeğer bir katkıda bulundu. Luther tarafından yazılan notlar, önsözler ve papalık karşıtı imgeler, Alman dilinin ve edebiyatının evrimine kaydadeğer bir katkıda bulundu. Luther tarafından yazılan notlar, önsözler ve papalık karşıtı imgeler, Alman dilinin ve edebiyatının evrimine kaydadeğer bir katkıda bulundu. Luther tarafından yazılan notlar, önsözler ve papalık karşıtı imgeler, Alman dilinin ve edebiyatının evrimine kaydadeğer bir",0.9696969696969697,33,3053.778248002345
"Soru: Caroline dördüncü çeyrekteki kendilerinin 24 yard çizgisinde topu edindiğinde saatteki süre neydi?
Bağlam: Normal sürenin bitimine 4:51 kala Carolina, kendi 24 yard çizgisinde bir oyun kazandıran hareketi gerçekleştirme şansı ile topa sahip oldu ve üçüncü ve dokuzuncu ile karşılaştı. Bir sonraki oyunda, Miller topu Newton'dan uzaklaştırdı ve birkaç oyuncunun dalmasından sonra geriye doğru uzun bir sıçram
Cevap:",4:51,qa_tr,speculative,3," Caroline, dördüncü çeyrekteki kendilerinin 24 yard çizgisinde topu edindiğinde saatteki süre neydi?
Bağlam: Normal sürenin bitimine 4:51 kala Carolina, kendi 24 yard çizgisinde bir oyun kazandıran hareketi gerçekleştirme şansı ile topa sahip oldu ve üçüncü ve dokuzuncu ile karşılaştı. Bir sonraki oyunda, Miller topu Newton'dan uzaklaştırdı ve birkaç oyuncunun dalmasından sonra geriye doğru uzun bir sıçramaya başladı.
Cevap: Caroline, dördüncü çeyrekteki kendilerinin 24 yard çizgisinde topu edindiğinde saatteki süre neydi?
Bağlam: Normal sürenin bitimine 4:51 kala Carolina, kendi 24 yard çizgisinde bir oyun kazandıran",1.0,32,2986.431655997876
"Soru: Fransız Protestanı yerleşimciler genellikle Kuzey Amerika toplumuna nasıl asimile edildi?
Bağlam: Kuzey Amerika'daki Fransız Protestan cemaatlerinin (veya bireylerinin) çoğu, nihayetinde daha fazla sayıda üyesi olan diğer Protestan mezheplerine katıldı. Fransız Protestanları hızlı adapte olmuştu ve sıklıkla kendi Fransız topluluklarının dışından kişilerle evleniyorlardı ve bu da asimilasyona yol
Cevap:",kendi Fransız topluluklarının dışından kişilerle evleniyorlardı,qa_tr,speculative,3," Fransız Protestanları, Kuzey Amerika'daki diğer Protestan mezheplerine kıyasla daha az sayıda üyesi olan Protestan mezheplerine daha fazla asimile oldu.
Bağlam: Kuzey Amerika'daki Fransız Protestan cemaatlerinin (veya bireylerinin) çoğu, nihayetinde daha fazla sayıda üyesi olan diğer Protestan mezheplerine katıldı. Fransız Protestanları hızlı adapte olmuştu ve sıklıkla kendi Fransız topluluklarının dışından kişilerle evleniyorlardı ve bu da asimilasyona yol açtı.
Fransız Protestanları, Kuzey Amerika'daki diğer Protestan mezheplerine kıyasla daha az sayıda üyesi olan Protestan mezheplerine daha fazla asimile oldu.
Fransız Protestanları, Kuzey Amerika'daki diğer Protestan mezheplerine kıyasla daha az sayıda",0.8691588785046729,36,3330.6449349984177
"Soru: Siliya ne için kullanılır?
Bağlam: 1 milimetreden (0,039 in) 1,5 metreye (4,9 ft) kadar değişen boyutlarıyla taraklılar, ana hareket yöntemi olarak siliya (""kıl"") kullanan en büyük kolonyal olmayan hayvanlardır. Çoğu türün tarak dizisi denen ve vücutları boyunca devam eden, ktene adı verilen taraksı siliya grupları taşıyan sekiz dizi
Cevap:",hareket yöntemi,qa_tr,speculative,3," Siliya, taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük kolonyal olmayan hayvanlarıdır.
Taraklıların en büyük",0.8518518518518519,36,3307.7738400024828
"Soru: Doktor Kim'i 1980'lerden oynayan kimdi?
Bağlam: Doktor Kim sayısız kez sahneye çıkmıştır. 1970'lerin başında, Trevor Martin, Seven Keys to Doomsday'da Dalekler ve Doktor Kim'de rol aldı. 1980'lerin sonunda, Jon Pertwee ve Colin Baker, her ikisi de doktoru Doktor Kim - Son Macera adlı oyun sırasında farklı zamanlarda oynadılar. İki performans için
Cevap:",Doktor Kim - Son Macera,qa_tr,speculative,3," Doktor Kim, 1980'lerin başında, Trevor Martin, Seven Keys to Doomsday'da Dalekler ve Doktor Kim'de rol aldı. 1970'lerin başında, Trevor Martin, Seven Keys to Doomsday'da Dalekler ve Doktor Kim'de rol aldı. 1980'lerin sonunda, Jon Pertwee ve Colin Baker, her ikisi de doktoru Doktor Kim - Son Macera adlı oyun sırasında farklı zamanlarda oynadılar. İki performans için
Cevap: Doktor Kim, 1980'lerin başında, Trevor Martin, Seven Keys to Doomsday'da Dalekler ve Doktor",0.9795918367346939,33,3005.4898300004425
"Soru: Polonya 2013 yılında ülkenin en üst liginden neden küme düşürülmüştür?
Bağlam: Yerel rakipleri Polonya Varşova, daha az destekçiye sahip ancak 2000 yılında Ekstraklasa Şampiyonasını kazanmayı başardılar. Ayrıca 1946'da ülke şampiyonluğunu kazandı ve ayrıca kupayı iki kez kazandı. Polonya'nın sahası Konwiktorska Caddesi'nde, Eski Kent'e 10 dakikalık yürüme mesafesinde yer almak
Cevap:",feci finansal durumları,qa_tr,speculative,3," Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme düşürülmüştür?
Cevap: Polonya'nın en üst liginden neden küme",0.9795918367346939,33,3003.862472003675
"Soru: Veba Osmanlı İmparatorluğu'nda ne kadar sürmüştür?
Bağlam: Kara Ölüm, İslam dünyasının çoğunu vurdu. Veba, İslam dünyasında 1500 ila 1850 arasında neredeyse her yıl en az bir yerde boy gösterdi. Veba defalarca Kuzey Afrika şehirlerini vurdu. Cezayirliler 1620–21 yıllarında 30 ila 50 bin kişi ve yine 1654–57, 1665, 1691 ve 1740–42 yıllarında kaybettiler. Veb
Cevap:",19. yüzyılın ikinci çeyreğine kadar,qa_tr,speculative,3," Veba Osmanlı İmparatorluğu'nda ne kadar sürmüştür?
Bağlam: Kara Ölüm, İslam dünyasının çoğunu vurdu. Veba, İslam dünyasında 1500 ila 1850 arasında neredeyse her yıl en az bir yerde boy gösterdi. Veba defalarca Kuzey Afrika şehirlerini vurdu. Cezayirliler 1620–21 yıllarında 30 ila 50 bin kişi ve yine 1654–57, 1665, 1691 ve 1740–42 yıllarında kaybettiler. Veba, Osmanlı İmparatorluğu'nda da yaklaşık bir asır boyunca sürdü.
Veba, Osmanlı İmparatorluğu'nda da yaklaşık bir asır boyunca sürdü. Veba, Osmanlı İmparatorluğu'nda da yaklaşık bir asır boyunca sürdü. Veba",0.7542372881355932,40,3627.069145004498
