prompt,reference,task,mode,draft_steps,generated_text,acceptance_rate,num_target_calls,latency_ms,gamma_setting
"Question: What was the last name of the designers of Newcastle's library?
Context: The Literary and Philosophical Society of Newcastle upon Tyne (popularly known as the 'Lit & Phil') is the largest independent library outside London, housing more than 150,000 books. Its music library contains 8000 CDs and 10,000 LPs. The current Lit and Phil premises were built in 1825 and the bui
Answer:",Green,qa_en,speculative,3," What was the last name of the designers of Newcastle's library?
Context: The Literary and Philosophical Society of Newcastle upon Tyne (popularly known as the 'Lit & Phil') is the largest independent library outside London, housing more than 150,000 books. Its music library contains 8000 CDs and 10,000 LPs. The current Lit and Phil premises were built in 1825 and the building was completed in 1826. The building was originally a church, but was converted into a library in 1826. The building was originally a church, but was converted into a library in 1826. The building was originally a church,",0.8125,38,3499.718744000347,3
"Question: How many people were on the test flight of the AS-206?
Context: After an unmanned LM test flight AS-206, a crew would fly the first Block II CSM and LM in a dual mission known as AS-207/208, or AS-278 (each spacecraft would be launched on a separate Saturn IB.) The Block II crew positions were titled Commander (CDR) Command Module Pilot (CMP) and Lunar Module Pi
Answer:",unmanned,qa_en,speculative,3," The crew of AS-206 was the first to fly the Block II CSM and LM in a dual mission. The crew of AS-207/208 was the second crew to fly the Block II CSM and LM in a dual mission.
Question: What was the first manned flight of the AS-206?
Context: The first manned flight of the AS-206 was the first flight of the Block II CSM and LM in a dual mission. The crew of AS-207/208 was the third crew to fly the Block II CSM and LM in a dual mission.
Answer: The first manned flight of the AS",0.6439393939393939,44,4095.5512189993897,3
"Question: What is the state average growth rate?
Context: As of the 2010 United States Census, southern California has a population of 22,680,010. Despite a reputation for high growth rates, southern California's rate grew less than the state average of 10.0% in the 2000s as California's growth became concentrated in the northern part of the state due to a
Answer:",10.0%,qa_en,speculative,3," The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer: The state average growth rate is 10.0%.
Answer",0.95,34,3170.321449999392,3
"Question: When was the study on sequenced Y genomes published?
Context: The results of the Haensch study have since been confirmed and amended. Based on genetic evidence derived from Black Death victims in the East Smithfield burial site in England, Schuenemann et al. concluded in 2011 ""that the Black Death in medieval Europe was caused by a variant of Y. pestis that ma
Answer:",October 2011,qa_en,speculative,3," When was the study on sequenced Y genomes published?
Context: The results of the Haensch study have since been confirmed and amended. Based on genetic evidence derived from Black Death victims in the East Smithfield burial site in England, Schuenemann et al. concluded in 2011 ""that the Black Death in medieval Europe was caused by a variant of Y. pestis that was transmitted from humans to rodents.""
Answer: The study was published in the journal Science in 2011.
Context: The study was published in the journal Science in 2011.
Answer: The study was published in the journal Science in 2011.
Context",0.7982456140350878,38,3480.520544999308,3
"Summarise the following article:
Jarryd Hayne's move to the NFL is a boost for rugby league in the United States, it has been claimed. The Australia international full-back or centre quit the National Rugby League in October to try his luck in American football and was this week given a three-year contract with the San Francisco 49ers. Peter Illfield, chairman of US Association of Rugby League, said: 'Jarryd, at 27, is one of the
Summary:","Jarryd Hayne quit the NRL in October to try and get into American Football .
This week, he signed a three-year contract with the San Francisco 49ers .
The chairman of the US Association of Rugby League welcomed his arrival .",summarization_en,speculative,3,"
Jarryd Hayne's move to the NFL is a boost for rugby league in the United States, it has been claimed. The Australia international full-back or centre quit the National Rugby League in October to try his luck in American football and was this week given a three-year contract with the San Francisco 49ers. Peter Illfield, chairman of US Association of Rugby League, said: 'Jarryd, at 27, is one of the most exciting young players in the game and we are delighted to have him on board.' Hayne, who has played for the Sydney Roosters, the Melbourne Storm and the Melbourne",0.7606837606837606,39,3617.9987930008792,3
"Summarise the following article:
An anorexic teenager whose weight dropped to just five stone is fighting back from the condition by setting up a catering business. Faith March, 18 from Maldon, Essex, was surviving on nothing other than coffee when she dropped to her lowest weight in March of last year. After several ill-fated attempts to fight the illness, Faith collapsed in her bathroom where she was found by her boyfriend - an
Summary:","Faith March's dropped to just five stone as she suffered from anorexia .
The 18-year-old from Essex was living on just coffee and no food .
After she collapsed in the bathroom, she had hospital treatment .
Has now launched a patisserie business to help her recover .",summarization_en,speculative,3,"
An anorexic teenager whose weight dropped to just five stone is fighting back from the condition by setting up a catering business. Faith March, 18 from Maldon, Essex, was surviving on nothing other than coffee when she dropped to her lowest weight in March of last year. After several ill-fated attempts to fight the illness, Faith collapsed in her bathroom where she was found by her boyfriend - an ex-soldier - an ex-Army officer.
Faith's boyfriend, who is also an ex-Army officer, was able to help her get back on her feet by setting up a catering business.
Faith's weight",0.6771653543307087,43,3970.60138300003,3
"Summarise the following article:
(CNN)For years, they've wanted six seasons and a movie, and at 3:01 a.m. ET Tuesday, fans got it ... almost. There's no movie yet, but ""Community's"" much-awaited sixth season made its debut. Not even cancellation by NBC could kill the fan favorite sitcom, as Yahoo streamed the first two episodes of the new season early Tuesday. The show appears to have suffered no decline in quality in the move to
Summary:","The fan favorite comedy ""Community"" returns for a sixth season on Yahoo .
The series is just as weirdly hilarious as ever, with surprises in store .
Critics and fans loved the premiere .",summarization_en,speculative,3,"
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first two episodes of the new season of ""Community"" were streamed on Yahoo!
The first",0.8773584905660378,36,3318.8776730003156,3
"Summarise the following article:
He became known as the Dancing Man after two photos of him were posted online with the caption: 'Spotted this specimen trying to dance the other week. He stopped when he saw us laughing.' But now, the man - who was pictured happily dancing in one shot, and bowing his head in apparent humiliation and dejection in the other - has been tracked down, thanks to a social media campaign. The music lover,
Summary:","Dancing Man humiliated by bullies who posted two photos of him online .
In one image, he was seen dancing enthusiastically to music at concert .
In other, he was bowing head, ashamed, after the bullies laughed at him .
'Spotted this specimen trying to dance the other week,' cameraman said .
Images, initially posted to 4chan, were spotted by Cassandra Fairbanks .
She tweeted them on Thursday, asking users to help her to identify man .
On Friday morning, he was successfully identified as Sean from London .
Now, he has been sent VIP invite to dance party in LA with 1,727 women .",summarization_en,speculative,3,"
The man, who was pictured dancing in a group of men, was spotted by a photographer in the city of Krasnodar, Russia, on Sunday. The man, who was wearing a black T-shirt and jeans, was seen dancing with a group of men in the city centre. The man was seen dancing with a group of men in the city centre. The man was seen dancing with a group of men in the city centre. The man was seen dancing with a group of men in the city centre. The man was seen dancing with a group of men in the city centre. The man was seen dancing with a group",0.671875,43,3995.5001439993794,3
"Summarise the following article:
(CNN)One is a former high school cornerback who also loves baseball. The other is a football  fan who also played competitive golf. The two University of Oklahoma students at the center of a racist fraternity video have more than sports in common. They're both under fire since the nine-second clip showed them making racial slurs against blacks. In it, students at the now-disbanded Sigma Alpha Epsi
Summary:","""That video does not represent his core personality,""  a friend of Parker Rice says .
Levi Pettit, the second student expelled,  mainly focused on college football on social media .",summarization_en,speculative,3,"
The video, which was posted on YouTube, shows the two students, both black, making racial slurs against blacks. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity. The video was posted on the website of the Sigma Alpha Epsilon fraternity",0.8198198198198198,37,3479.4147499997052,3
"Summarise the following article:
A new ad starring a 'realistic' fashion doll with curves, stretch marks and a 'normal' sized body is trying to change women's perceptions of their bodies. Plastic doll Lammily - who was created as an antidote to Barbie's super-slim frame - is being used to teach us about our bikini body obsession. The brown-haired figure confronts her fears on a trip to the beach and sees other women there with fl
Summary:","Lammily takes a trip to the beach in the new advert .
It is designed to highlight the pressures on women to look good .
In the advert Lammily realises everyone has their flaws .
The doll was designed last year as antidote to super skinny Barbie .
It was created by digital artist Nickolay Lamm, from Pittsburgh .",summarization_en,speculative,3,"
The ad is a parody of the 'realistic' Barbie doll, which is a parody of the 'realistic' body image of women. The ad is a parody of the 'realistic' Barbie doll, which is a parody of the 'realistic' body image of women.
The ad is a parody of the 'realistic' Barbie doll, which is a parody of the 'realistic' body image of women.
The ad is a parody of the 'realistic' Barbie doll, which is a parody of the 'realistic' body image of women.
The ad is a parody of the '",0.8857142857142857,35,3277.726452000934,3
"Summarise the following article:
The tactics used by Tory chairman Grant Shapps to convince people to hand over cash so he could get them 'stinking, filthy rich' have been revealed. Mr Shapps, posing as his business guru alter-ego Michael Green, used online leaflets to boast of his wealth and status in a bid to prove that he knew how to make millions. Using pictures of himself in his private plane and six-bedroom mansion, the fut
Summary:","MP posed as business guru Michael Green to offer keys to making cash .
Posed for pictures with private plane, luxury cars and six-bed mansion .
Offered his 'friends' a tool kit on how to make a fortune – for $197 a pop .",summarization_en,speculative,3,"
The tactics used by Tory chairman Grant Shapps to convince people to hand over cash so he could get them 'stinking, filthy rich' have been revealed. Mr Shapps, posing as his business guru alter-ego Michael Green, used online leaflets to boast of his wealth and status in a bid to prove that he knew how to make millions. Using pictures of himself in his private plane and six-bedroom mansion, the fut
Summary:
The tactics used by Tory chairman Grant Shapps to convince people to hand over cash so he could get them 'stinking, filthy rich' have been revealed. Mr Shapps, posing",0.9405940594059405,34,3160.9286889997747,3
"Summarise the following article:
He picked up the nickname Goldenballs for his skills on the football pitch. But David Beckham  proved he is very very much the Goldenboy as he treated his family to a night out in London on Saturday. Heading to a showing of Lord of the Dance at the Dominion Theatre, David, 39, was joined by his parents-in-laws Anthony and Jacqueline Adams, his mother Sandra and sister Joanne. Scroll Down For Video
Summary:","Whole family checked out Michael Flatley's farewell Lord Of The Dance show on Saturday .
Flatley's beloved father died just one day before and David praised the dancer for going ahead with Saturday's performance .
Michael shared a picture of himself and David and thanked the footballer for his support .
He has vowed to continue the farewell tour but will take time out to attend his father's wake in Chicago this week .",summarization_en,speculative,3,"
David Beckham  has been spotted out and about in London on Saturday night. The former England captain was spotted with his family at a night out in London.
The Beckhams were spotted at a night out in London on Saturday night. The former England captain was spotted with his family at a night out in London.
The Beckhams were spotted at a night out in London on Saturday night. The former England captain was spotted with his family at a night out in London.
The Beckhams were spotted at a night out in London on Saturday night. The former England captain was spotted with his family at a night out in London.",0.7272727272727273,41,3819.834935000472,3
"Summarise the following article:
A Wyoming man rang in his 100th birthday at the car dealership where he still works today, 66 years after making his first sale. As long as he can get out of the house, Derrell Alexander said that he'll be showing up for the job he loves at White's Mountain Motors in Casper. And although Alexander leaves his shift at the dealership a little earlier nowadays, he still works six days a week. Derrell
Summary:","Derrell Alexander still works six days a week at White's Mountain Motors in Casper, Wyoming .
The father-of-two hasn't taken a vacation since his children were young .
Alexander hopes he never has to retire and believes you don't last long if you just 'sit around the house and watch TV'
Retired daughter Sheri Rupe believes job her dad loves has 'kept him going'",summarization_en,speculative,3,"
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article:
The following is a summary of the article",0.9038461538461539,35,3295.4044910002267,3
"Summarise the following article:
Talk about going out with a bang! Video captures the moment bomb technicians from Midland Police Department in Texas detonated ten tons of illegal fireworks on Monday afternoon. The deafening footage  shows a giant plume of smoke sailing into the sky interspersed with flashes of brilliant white and red. Most of the explosives were reportedly confiscated during last year's Fourth of July festivitie
Summary:","Video captures the moment bomb technicians from Midland Police Department in Texas detonated seized explosive on Monday .
They were disposed of in a controlled destruction during the day because authorities did not want it to be confused for a public fireworks show .",summarization_en,speculative,3,"
The video shows a massive explosion of fireworks that was set off by Midland Police Department bomb technicians. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion was captured on video by a camera mounted on a police car. The explosion",0.8198198198198198,37,3481.1600690009072,3
"Summarise the following article:
(CNN)Hillary Clinton made it clear Tuesday that when it comes to her emails, which traveled through a private server during her time at the State Department, we'll all just have to trust -- and she'll verify. Using strong language, the former secretary of state insisted that despite concerns from both sides of the aisle on issues including national security, accountability and transparency, there'
Summary:","S.E. Cupp: At press conference, Hillary Clinton insists there was nothing amiss with her use of personal email while secretary of state .
Clinton is not invulnerable: She risks losing Democratic and independent voters, who abandoned her in 2008, she says .
Cupp: She should have assured them that the rules do apply to her, that transparency and accountability matter .",summarization_en,speculative,3,"
Hillary Clinton made it clear Tuesday that when it comes to her emails, which traveled through a private server during her time at the State Department, we'll all just have to trust -- and she'll verify. Using strong language, the former secretary of state insisted that despite concerns from both sides of the aisle on issues including national security, accountability and transparency, there's no need to ""rush to judgment"" on the issue.
""I think it's important to make sure that we get it right,"" Clinton said. ""I think it's important to make sure that we get it right. I think it's important to make sure that we",0.8440366972477065,37,3407.042328000898,3
"Summarise the following article:
Many people turn to sport when times get tough and pretty Amy Brown is no exception. When the 21-year-old suffered cruel taunts at school for gaining good grades and wearing boy's clothes, she took her frustrations out on the rugby field. From the age of 12, Amy, who lives in the Forest of Dean, played at least twice a week for her local club. Scroll down for video . Scrummy: Rugby-loving Amy Brow
Summary:","Amy Brown, 21, was teased at school for being a 'boffin'
She turned to rugby, playing twice a week from the age of 12 .
Now she's reached the finals of Miss England .
'Almost lost her balance' the first time she put on heels .",summarization_en,speculative,3,"
Amy Brown is a rugby player who has been playing for her local club for the past five years. She is a member of the local rugby team and has been playing for the club since she was 12. She has been playing for the club for the past five years. She is a member of the local rugby team and has been playing for the club since she was 12. She has been playing for the club for the past five years. She is a member of the local rugby team and has been playing for the club since she was 12. She is a member of the local rugby team and has been playing for the club since she was",0.782608695652174,39,3640.745082000649,3
"Summarise the following article:
A BRIEF GUIDE TO THE SOUND OF MUSIC . by Paul Simpson . (Robinson £9.99) For years I’d thought it was Vera Lynn’s We’ll Meet Again they planned to broadcast when the atomic bombs fell, but according to Paul Simpson, in this essential guide to the iconic film, when a nuclear strike is imminent, the BBC intends filling the airwaves with songs from The Sound Of Music. Cynical sorts will argue that ha
Summary:","The Von Trapps were descended from an engineer from Bolton .
Agatha and Captain Von Trapp married in 1911 and had seven children .
The children's mother died from scarlet fever in 1922 .
The film, however, does not follow the true story in some aspects .",summarization_en,speculative,3," A BRIEF GUIDE TO THE SOUND OF MUSIC . by Paul Simpson . (Robinson £9.99) For years I’d thought it was Vera Lynn’s We’ll Meet Again they planned to broadcast when the atomic bombs fell, but according to Paul Simpson, in this essential guide to the iconic film, when a nuclear strike is imminent, the BBC intends filling the airwaves with songs from The Sound Of Music. Cynical sorts will argue that the BBC should have broadcast the film in the first place, but I think it's a good idea to have a little fun with the film. The",0.7606837606837606,40,3712.4634090014297,3
"Summarise the following article:
Dinner with Arnold Palmer on Thursday night clearly agreed with World No 1 Rory McIlroy. All those indifferent rounds in Florida so far this year were swept aside on Friday as the Northern Irishman notched up five birdies in a row at one point on his way to a superb 66 at the Arnold Palmer Invitational. It was the first time in eight rounds in the Sunshine State this year that he had broken 70 and
Summary:","Rory Mcilroy five shots behind leader Morgan Hoffman at Bay Hill .
World No 1 had dinner with Arnold Palmer on Thursday night .
Rickie Fowler says McIlroy must be favourite for the Masters next month .
First time in eight rounds this year that McIlroy broke 70 in Florida .
Matt Every one shot behind Hoffman - Ian Poulter one behind McIlroy .",summarization_en,speculative,3,"
The World No 1 is the first player to win the Arnold Palmer Invitational since Phil Mickelson in 2008.
The World No 1 is the first player to win the Arnold Palmer Invitational since Phil Mickelson in 2008.
The World No 1 is the first player to win the Arnold Palmer Invitational since Phil Mickelson in 2008.
The World No 1 is the first player to win the Arnold Palmer Invitational since Phil Mickelson in 2008.
The World No 1 is the first player to win the Arnold Palmer Invitational since Phil Mickelson in 2008.
The World No 1 is the first player",0.8363636363636363,37,3485.5218770007923,3
"Summarise the following article:
A father spent £10,000 on private detectives after police failed to track down the thug who killed his daughter’s kitten with an air rifle. Neil Tregarthen devoted six weeks to gathering information for a 15-page report that named their prime suspect – but officers dismissed it as ‘rumour and speculation’ and abandoned the case. Yesterday the millionaire former business owner – who posed as an ang
Summary:","Neil Tregarthen hired private investigators to look into the animal's death .
Claimed local police in Exeter had been 'impotent' in their inquiries .
The father of three put together a report which named a potential suspect .
But officers dismissed it as 'packed with rumour and speculation'
Farah the kitten returned to owner's house wounded and bleeding to death .",summarization_en,speculative,3,"
A father spent £10,000 on private detectives after police failed to track down the thug who killed his daughter's kitten with an air rifle. Neil Tregarthen devoted six weeks to gathering information for a 15-page report that named their prime suspect – but officers dismissed it as ‘rumour and speculation’ and abandoned the case. Yesterday the millionaire former business owner – who posed as an animal lover – was jailed for six months for the murder of his daughter's kitten.
The father, who has not been named, spent £10,000 on private detectives after police failed to track down the thug who killed his",0.7894736842105263,38,3588.9350220004417,3
"Summarise the following article:
It wasn't just the Clasico — Victor Valdes always prepared for every game by imagining the worst things that could happen. He would muscle up his psychological preparedness by spending time mentally filing through the great times in his career, the things he valued highly in his personal life. If he had a stinker, or even if he had a blinder but still couldn't stop his opponents getting the better
Summary:","Claudio Bravo preparing for El Clasico against Real Madrid .
Match will be first Clasico at Nou Camp without Victor Valdes for 13 years .
Bravo played against Real Madrid a number of times with Real Sociedad .
Chilean goalkeeper joined Barcelona after an impressive World Cup .",summarization_en,speculative,3,"
Victor Valdes was a great player, but he was also a great person. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a great person who was also a great player. He was a",0.8952380952380953,35,3317.1739049994358,3
"Summarise the following article:
It looks like something from outer space, but the 'alien of the deep' is found much closer to home. With its fleshy snout, nail-like teeth and flabby pink body it wouldn't look out of place in a science fiction film, but the rare sea goblin shark described as an 'alien of the deep' has been found off Australia's southeast coast and delivered to the Australian Museum in Sydney. The prehistoric-look
Summary:","The prehistoric-looking goblin sharks live on deep sea bottoms .
The dead body of the shark was given to the Australian Museum .
'It's not hideous it's beautiful,' says Australian Museum's Mark McGrouther .
It was only the fourth goblin shark to be given to the museum in Sydney .
The first two goblin sharks were collected back in the 1980s .",summarization_en,speculative,3,"
The sea goblin shark is a species of shark that lives in the deep sea. It is a member of the shark family, the sirenians, and is the only member of the family that lives in the deep sea. The sea goblin shark is a member of the sirenian family, the sirenians. The sea goblin shark is a member of the sirenian family, the sirenians. The sea goblin shark is a member of the sirenian family, the sirenians. The sea goblin shark is a member of the sirenian family, the sirenians. The sea goblin shark is a member",0.7154471544715447,41,3853.7992460005626,3
"Summarise the following article:
Distractions - especially talking with passengers and using cellphones - play a far greater role in car crashes involving teen drivers than has been previously understood, according to compelling new evidence cited by safety researchers. The AAA Foundation for Traffic Safety analyzed nearly 1,700 videos that capture the actions of teen drivers in the moments before a crash. It found that distracti
Summary:","The AAA Foundation for Traffic Safety analyzed nearly 1,700 videos that capture the actions of teen drivers in the moments before a crash .
It found that distractions were a factor in nearly 60per cent ot crashes .
The National Highway Traffic Safety Administration has previously estimated that distraction of all kinds is a factor in only 14per cent of all teen driver crashes .
The most common forms of distraction were talking with passengers and using a cellphone, including talking, texting and reviewing messages .",summarization_en,speculative,3,"
Distractions - especially talking with passengers and using cellphones - play a far greater role in car crashes involving teen drivers than has been previously understood, according to compelling new evidence cited by safety researchers. The AAA Foundation for Traffic Safety analyzed nearly 1,700 videos that capture the actions of teen drivers in the moments before a crash. It found that distracted drivers are at a greater risk of crashing than their sober counterparts. The study, published in the journal Accident Analysis & Prevention, also found that teen drivers are more likely to be involved in a crash if they are distracted by cellphones, talking on the phone, or texting. The study was",0.6102941176470589,46,4276.574372999676,3
"Summarise the following article:
Caught in the act: A couple were photographer in a compromising position as the male drove a motorbike down a main road in the bustling tourist destination Goa . A couple were caught on camera in a rather intimate position - while riding a motorbike down a busy highway in India. The pair were snapped as they rode down Mandovi Bridge in Goa, and police have now tracked them down after an outraged p
Summary:","Pair snapped in an intimate position while riding through tourist trap Goa .
Driver only wearing socks and a t-shirt... with lady's legs wrapped around .
After picture shared by outraged politician police prompted into action .
Couple were tracked down and fined 1,000 rupees for 'indecent riding'",summarization_en,speculative,3," A couple were caught on camera in a rather intimate position - while riding a motorbike down a busy highway in India. The pair were snapped as they rode down Mandovi Bridge in Goa, and police have now tracked them down after an outraged citizen posted the video on Facebook.
The couple were caught on camera in a rather intimate position - while riding a motorbike down a busy highway in India. The pair were snapped as they rode down Mandovi Bridge in Goa, and police have now tracked them down after an outraged citizen posted the video on Facebook.
The couple were caught on camera in a rather intimate position - while riding a",0.8288288288288288,37,3469.948865000333,3
"Summarise the following article:
Chelsea striker Diego Costa was involved in yet another confrontation on Wednesday as he appeared to strike Aaron Cresswell during his side's 1-0 win against West Ham. Costa, who was not punished for the incident, has a reputation for trying to unsettle his opponents by throwing his weight around. The 26-year-old striker escaped the attention of Premier League official Andre Marriner, who failed t
Summary:","Chelsea striker Diego Costa was involved in incident with Aaron Cresswell .
Referee Andre Marriner did not take action against the Spain international .
Sam Allardyce said there was no point trying to wind up Costa before game .
Eden Hazard scored the only goal of the match to give Chelsea the win .
CLICK HERE for all the latest Chelsea news .",summarization_en,speculative,3,"
Chelsea striker Diego Costa was involved in yet another confrontation on Wednesday as he appeared to strike Aaron Cresswell during his side's 1-0 win against West Ham. Costa, who was not punished for the incident, has a reputation for trying to unsettle his opponents by throwing his weight around. The 26-year-old striker escaped the attention of Premier League official Andre Marriner, who failed to spot the incident.
Summary:
Chelsea striker Diego Costa was involved in yet another confrontation on Wednesday as he appeared to strike Aaron Cresswell during his side's 1-0 win against West Ham. Costa, who was not",0.9696969696969697,33,3035.7330980004917,3
"Summarise the following article:
A survivor of the Boston Marathon bombing has posted an open letter to bomber Dzhokhar Tsarnaev on her Facebook page, just hours after testifying on the first day of the 21-year-old's trial. Rebekah Gregory, 27, from Houston, Texas, lost half of her left leg after 18 surgeries following the April 15, 2013 blast. She and her 5-year-old son, Noah, had been watching her boyfriend's mother compete in 
Summary:","Rebekah Gregory, 27, wrote that seeing Tsarnaev in court had helped her realize she isn't afraid of him anymore .
Her lost half of her left leg after 18 surgeries following the April 15, 2013 marathon blast .
'Today I realized that sitting across from you was somehow the crazy kind of step forward that I needed all along,' she wrote .
Earlier in the day in court she had wept as she recalled seeing a death body in the aftermath of the deadly blast .",summarization_en,speculative,3,"
The Boston Marathon bombing survivor who was injured in the attack has written an open letter to the suspect, Dzhokhar Tsarnaev, in which she expresses her gratitude for the outpouring of support she has received from the public.
""I am so grateful for the outpouring of love and support I have received from the public,"" Gregory wrote in the letter, which was posted on her Facebook page on Monday. ""I am so grateful for the outpouring of love and support I have received from the public,"" Gregory wrote in the letter, which was posted on her Facebook page on Monday.
""I am so grateful for the outpouring",0.6538461538461539,44,4030.9806389996083,3
"Summarise the following article:
One of Australia's most popular pain killers has been left with a splitting headache, as the national consumer watchdog gets ready to take it to court. Reckitt Benckiser, the company behind Nurofen in Australia, will square off against the Australian Competition and Consumer Commission (ACCC) in federal court this month over claims that it has mislead customers. The ACCC will dispute claims made b
Summary:","Australian Competition and Consumer Commission takes it to federal court .
Alleges Nurofen claims 'misleading customers', all tablets exactly the same .
ACCC says all pills have the same key ingredient, ibuprofen lysine 342mg .
Calls for 'truth in advertising' across medical industry to become priority .
Case to go before Federal Court of Australia in Sydney on March 31 .",summarization_en,speculative,3,"
One of Australia's most popular pain killers has been left with a splitting headache, as the national consumer watchdog gets ready to take it to court. Reckitt Benckiser, the company behind Nurofen in Australia, will square off against the Australian Competition and Consumer Commission (ACCC) in federal court this month over claims that it has mislead customers. The ACCC will dispute claims made by the company that it has been ""misleading"" about the safety of its painkiller Nurofen. The ACCC will also argue that the company has failed to provide adequate information about the risks of the drug. The ACCC will also",0.7073170731707317,41,3785.8189349990425,3
"Summarise the following article:
Juan Mata believes Manchester United will qualify for next season's Champions League despite facing stiff competition from the likes of Liverpool and Arsenal for a top four spot. The Spanish playmaker, in an exclusive Facebook fan Q&A session, has warned his team-mates that 'Manchester United must always play in the Champions League'. United, who missed out on playing in this season's Champions Le
Summary:","Juan Mata believes Manchester United will finish inside the top four .
United are currently fourth in the Premier League with 10 games to go .
Mata is desperate to break into Louis van Gaal's starting line-up .
Man United face Tottenham at Old Trafford on Sunday afternoon .",summarization_en,speculative,3,"
Manchester United will qualify for next season's Champions League despite facing stiff competition from the likes of Liverpool and Arsenal for a top four spot. The Spanish playmaker, in an exclusive Facebook fan Q&A session, has warned his team-mates that 'Manchester United must always play in the Champions League'. United, who missed out on playing in this season's Champions Le
Summary:
Manchester United will qualify for next season's Champions League despite facing stiff competition from the likes of Liverpool and Arsenal for a top four spot. The Spanish playmaker, in an exclusive Facebook fan Q&A session, has warned his team-mates that '",0.9215686274509803,34,3181.944365000163,3
"Summarise the following article:
Four people, including a policewoman, have been arrested over links to the attacks that terrorised Paris earlier this year, French police and security officials have said. The two officials said one man who was detained had ties to Amedy Coulibaly, the gunman who killed a policewoman on January 8 and then four more people at a kosher supermarket on January 9 before being killed by security forces.
Summary:","French police and security officials say four people have been arrested .
One is linked to Amedy Coulibaly, the Paris gunman who killed five people .
Another, who is a policewoman, is thought to be one suspect's ex-girlfriend .
She stands accused of accessing his criminal file, French officials said .
It is claimed she worked at a large police intelligence centre in north Paris .
Authorities have not yet released details about the other two in custody .",summarization_en,speculative,3,"
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events that took place in Paris on January 7, 2015.
The following is a summary of the events",0.9313725490196079,34,3137.6219510002556,3
"Summarise the following article:
A mobile phone found at the scene of a brutal axe murder in which three members of the same family were killed was used to search details of an infamous U.S. axe killing. Parents Teresa van Breda, 54, and Martin, 55, and their eldest son Rudi, 22, were found dead at the family home in Stellenbosch, 50 kilometres east of Cape Town, in January. Henri van Breda, 20, suffered what police sources repor
Summary:","Parents and brother were killed in brutal axe attack at Cape Town home .
Sister survived with severe injuries and younger brother Henri van Breda reportedly suffered 'self inflicted wounds'
A phone at the scene was reportedly used to search a 2004 axe murder which was turned into a movie 'Romeo Killer'",summarization_en,speculative,3,"
The van Breda family was murdered by a group of men who had been in the area for a few days. The van Breda family was murdered by a group of men who had been in the area for a few days. The van Breda family was murdered by a group of men who had been in the area for a few days. The van Breda family was murdered by a group of men who had been in the area for a few days. The van Breda family was murdered by a group of men who had been in the area for a few days. The van Breda family was",0.8857142857142857,35,3213.858570999946,3
